id,budget,genres,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,DiaSemana,Mes,cast,crew
12160,63000000.0,"['Drama', 'Action', 'Western']",9.277147,1994-06-24,25052000.0,Wyatt Earp,6.5,203.0,1994,0.3976507936507936,Viernes,Junio,"['Kevin Costner', 'Dennis Quaid', 'Gene Hackman', 'David Andrews', 'Linden Ashby', 'Jeff Fahey', 'Joanna Going', 'Mark Harmon', 'Michael Madsen', ""Catherine O'Hara"", 'Bill Pullman', 'Isabella Rossellini', 'Tom Sizemore', 'JoBeth Williams', 'Mare Winningham', 'James Gammon', 'Rex Linn', 'Adam Baldwin', 'Randle Mell', 'Annabeth Gish', 'Lewis Smith', 'Ian Bohen', 'Betty Buckley', 'Owen Roizman']","['Lawrence Kasdan', 'Lawrence Kasdan', 'Dan Gordon', 'Kevin Costner', 'Danso Gordon', 'Michael Grillo', 'Lawrence Kasdan', 'Charles Okun', 'Jon Slan', 'Jim Wilson', 'Owen Roizman', 'Carol Littleton', 'Colleen Atwood', 'Jennifer Shull', 'Ida Random', 'Gary Wissner', 'Cheryl Carasik', 'James Newton Howard']"
86482,0.0,['Drama'],0.265271,1966-09-05,0.0,The Man Who Had His Hair Cut Short,6.8,5.0,1966,0.0,Lunes,Septiembre,"['Senne Rouffaer', 'Beata Tyszkiewicz', 'Hector Camerlynck', 'Hilde Uitterlinden', 'Annemarie Van Dijk', 'Hilda Van Roose', 'François Beukelaers', 'Arlette Emmery', ""Paul S'Jongers"", 'Luc Philips', 'François Bernard', 'Vic Moeremans', 'Maurits Goossens']","['André Delvaux', 'Johan Daisne', 'Anna De Pagter', 'André Delvaux', 'Paul Louyet', 'Jos Op De Beeck', 'Frédéric Devreese', 'Suzanne Baron', 'R. Delferrière', 'Jean-Claude Maes', 'Ghislain Cloquet', 'Roland Delcour']"
44646,1850000.0,['Thriller'],0.719257,2010-08-24,0.0,The Last Seven,3.3,9.0,2010,0.0,Martes,Agosto,"['Tamer Hassan', 'Simon Phillips', 'Daisy Head', 'Sebastian Street', 'Rita Ramnani', 'John Mawson', 'Ronan Vibert']","['Gene Fallaize', 'Imran Naqvi', 'John Stanley']"
56672,0.0,"['Fantasy', 'Animation', 'Family']",0.334532,2010-12-05,0.0,The Legend of Secret Pass,3.5,1.0,2010,0.0,Domingo,Diciembre,"['Ron Perlman', 'Joe Pantoliano', 'Frankie Muniz', 'David Cross', 'Cheryl Hines', 'Christy Carlson Romano', 'Michael Chiklis', 'Graham Greene', 'Shelley Berman', 'Debi Derryberry', 'Kim Mai Guest', 'Billy Jones']","['Karl Geurs', 'Steve Trenbirth', 'James M. Costello', 'Peter Kater']"
12100,115000000.0,"['Drama', 'Action', 'History', 'War']",7.455875,2002-06-14,77628265.0,Windtalkers,5.8,345.0,2002,0.6750283913043478,Viernes,Junio,"['Nicolas Cage', 'Adam Beach', 'Peter Stormare', 'Noah Emmerich', 'Mark Ruffalo', 'Jason Isaacs', 'Christian Slater', ""Frances O'Connor"", 'Keith Campbell', 'Martin Henderson']","['Jeffrey L. Kimball', 'Tom Rolf', 'James Horner', 'Mindy Marin', 'Kevin Ishioka', 'Dick Bernstein', 'C.O. Erickson', 'John Woo', 'John Woo', 'Terence Chang', 'Steven Kemper', 'Richard C. Goddard', 'Brian Smrz', 'Holger Gross', 'Steve LaPorte', 'Randy Thom', 'Jeff Gullo', 'John Rice', 'Joe Batteer', 'Tracie Graham-Rice', 'Alison R. Rosenzweig', 'David E. Fluhr', 'Nick Scarano', 'Stephen Vaughan', 'Joe E. Rand', 'Jim Henrikson', 'Philip Tallman', 'Gregory Lundsgaard', 'Gregory Lundsgaard', 'Gregg Smrz', 'Ray Boniker', 'Cate Hardman', 'Al Goto', 'Mark Van Loon', 'Lynette Wich']"
16995,60000000.0,['Action'],8.905732,2009-04-17,87784194.0,State of Play,6.7,489.0,2009,1.4630699,Viernes,Abril,"['Russell Crowe', 'Ben Affleck', 'Rachel McAdams', 'Robin Wright', 'Jason Bateman', 'Jeff Daniels', 'Helen Mirren', 'Harry Lennix', 'Josh Mostel', 'Wendy Makkena', 'Michael Jace', 'Brennan Brown', 'Michael Berresse', 'Michael Weston', 'Barry Shabaka Henley', 'Viola Davis', 'David Harbour', 'Gregg Binkley', 'Sarah Lord', 'Katy Mixon', 'David E. Goodman', 'Cornell Womack']","['Avy Kaufman', 'Rodrigo Prieto', 'Tim Bevan', 'Eric Fellner', 'Cheryl Carasik', 'Mark Friedberg', 'Debra Hayward', 'Liza Chasin', 'Kevin Macdonald', 'Alex Heffes', 'Justine Wright', 'Tony Gilroy', 'Billy Ray', 'Matthew Michael Carnahan', 'Andrew Hauptman', 'Kwame Parker', 'E. Bennett Walsh', 'Paul Abbott', 'Paul Abbott', 'Eric Hayes', 'Jacqueline West', 'Felicity Bowring', 'Lisa Lovaas', 'William J. Law III', 'Steve Irwin']"
54894,500000.0,['Documentary'],0.719373,2005-01-01,0.0,Modify,5.1,4.0,2005,0.0,Sábado,Enero,"['Jim Ward', 'Masuimi Max', 'Steve Haworth']","['Jason Gary', 'Greg Jacobson']"
186532,0.0,"['War', 'Drama']",0.571908,1977-11-18,0.0,Death Is My Trade,6.5,2.0,1977,0.0,Viernes,Noviembre,"['Götz George', 'Kai Taschner', 'Elisabeth Schwarz', 'Hans Korte', 'Kurt Hübner', 'Matthias Fuchs', 'Sigurd Fitzek', 'Peter Franke', 'Klaus Münster', 'Walter Czaschke', 'Werner Schwuchow', 'Claus-Dieter Reents', 'Werner Eichhorn', 'Peter Moland']","['Theodor Kotulla', 'Theodor Kotulla', 'Robert Merle', 'Eberhard Weber', 'Dieter Naujeck', 'Wolfgang Richter']"
21156,0.0,"['Horror', 'Comedy', 'Foreign']",2.365427,2005-11-17,0.0,Lunacy,6.7,18.0,2005,0.0,Jueves,Noviembre,"['Pavel Liška', 'Jan Tříska', 'Anna Geislerová', 'Jaroslav Dušek', 'Martin Huba']","['Edgar Allan Poe', 'Jan Švankmajer', 'Jan Švankmajer', 'Jan Švankmajer', 'Marquis de Sade', 'Juraj Galvánek', 'Marie Zemanová', 'Eva Svankmajerová', 'Eva Svankmajerová', 'Radek Hruska', 'Veronika Hrubá']"
374764,0.0,['Drama'],0.274793,2015-11-12,0.0,How Most Things Work,6.8,2.0,2015,0.0,Jueves,Noviembre,"['Verónica Gerez', 'Pilar Gamboa', 'Rafael Spregelburd', 'Esteban Bigliardi']","['Fernando Salem', 'Fernando Salem', 'Esteban Garelli']"
42640,0.0,"['Adventure', 'Western', 'Romance']",3.192318,1930-11-01,0.0,The Big Trail,6.4,29.0,1930,0.0,Sábado,Noviembre,"['John Wayne', 'Marguerite Churchill', 'El Brendel', 'Tully Marshall', 'Tyrone Power Sr.', 'David Rollins', 'Frederick Burton', 'Ian Keith', 'Charles Stevens', 'Louise Carver', 'Chief John Big Tree', 'Ward Bond', 'Iron Eyes Cody', 'Dannie Mac Grant']","['Raoul Walsh', 'Hal G. Evarts', 'Winfield R. Sheehan', 'Jack Dennis', 'Lucien N. Andriot', 'Arthur Edeson', 'R.H. Bassett', 'Peter Brunelli', 'Alfred Dalby', 'Arthur Kay', 'Jack Virgil', 'Marie Boyle', 'Jack Peabody', 'Florence Postal']"
83124,0.0,['Western'],0.017521,1970-12-24,0.0,Light the Fuse... Sartana Is Coming,6.5,4.0,1970,0.0,Jueves,Diciembre,"['Gianni Garko', 'Nieves Navarro', 'Piero Lulli', 'Bruno Corazzari', 'Frank Braña', 'Massimo Serato', 'José Jaspe', 'Renato Baldini', 'Salvatore Borghese', 'Giuseppe Castellano', 'Luis Induni', 'Franco Pesce']","['Luciano Martino', 'Bruno Nicolai', 'Ernesto Gastaldi', 'Eduardo Manzanos Brochero', 'Eduardo Manzanos Brochero', 'Eduardo Manzanos Brochero', 'Tito Carpi', 'Ornella Micheli', 'Giuliano Carnimeo', 'Julio Ortas', 'Sergio Rubini']"
14891,0.0,['Comedy'],0.908052,2006-09-22,0.0,Dirty Sanchez: The Movie,5.6,17.0,2006,0.0,Viernes,Septiembre,"['Lee Dainton', 'Matthew Pritchard', 'Mike Locke', 'Dan Joyce', 'Jaki Numazawa', 'Ryuji Ito', 'Takashi Sasaki', 'Mykel Hawke Pierce', 'Howard Marks', 'Elizabeth Tan', 'Kasumi Kitano']",['Jim Hickey']
42973,0.0,"['Comedy', 'Drama']",2.94798,2009-08-05,1056938.0,Queen to Play,6.5,16.0,2009,0.0,Miércoles,Agosto,"['Sandrine Bonnaire', 'Kevin Kline', 'Valérie Lagrange', 'Francis Renaud', 'Alexandra Gentil', 'Alice Pol', 'Élisabeth Vitali', 'Jennifer Beals', 'Dominic Gould']","['Caroline Bottaro', 'Caroline Bottaro', 'Bertina Henrichs']"
333346,0.0,['Documentary'],1.026667,2015-04-24,0.0,The Emperor's New Clothes,6.2,12.0,2015,0.0,Viernes,Abril,['Russell Brand'],['Michael Winterbottom']
43764,0.0,"['Drama', 'Foreign']",0.145281,2006-01-01,0.0,The Fish Fall in Love,3.8,2.0,2006,0.0,Domingo,Enero,['Golshifteh Farahani'],['Ali Rafie']
1479,68000.0,"['Drama', 'Crime']",3.143971,1993-09-05,0.0,"Clean, Shaven",7.0,24.0,1993,0.0,Domingo,Septiembre,"['Peter Greene', 'Alice Levitt', 'Megan Owen', 'Jennifer MacDonald', 'Molly Castelloe', 'Robert Albert', 'J. Dixon Byrne']","['Jay Rabinowitz', 'Teodoro Maniaci', 'Lodge Kerrigan', 'Lodge Kerrigan', 'Lodge Kerrigan', 'Hahn Rowe', 'Tania Ferrier']"
10510,0.0,"['Fantasy', 'Drama', 'Family']",5.831622,1994-11-18,46264384.0,Miracle on 34th Street,6.4,199.0,1994,0.0,Viernes,Noviembre,"['Richard Attenborough', 'Elizabeth Perkins', 'Dylan McDermott', 'J.T. Walsh', 'James Remar', 'Jane Leeves', 'Mara Wilson', 'Jennifer Morrison', 'Joss Ackland']","['Les Mayfield', 'George Seaton', 'John Hughes', 'William S. Beasley', 'John Hughes', 'William Ryan', 'Bruce Broughton', 'Julio Macat', 'Raja Gosnell']"
109443,50000000.0,['Comedy'],7.600751,2013-12-18,173649015.0,Anchorman 2: The Legend Continues,6.0,940.0,2013,3.4729803,Miércoles,Diciembre,"['Will Ferrell', 'Steve Carell', 'Paul Rudd', 'Christina Applegate', 'David Koechner', 'James Marsden', 'Kristen Wiig', 'Meagan Good', 'Dylan Baker', 'Tina Fey', 'Kirsten Dunst', 'Liam Neeson', 'Vince Vaughn', 'Marion Cotillard', 'Harrison Ford', 'Will Smith', 'Sacha Baron Cohen', 'Jim Carrey', 'Amy Poehler', 'Kanye West', 'Fred Willard', 'John C. Reilly', 'June Diane Raphael', 'Matthew Cornwell', 'Bill Kurtis', 'Sarah E. Spencer', 'Brian Patrick Butler']","['Adam McKay', 'Will Ferrell', 'Adam McKay', 'Judd Apatow', 'Andrew Feltenstein', 'John Nau', 'Bill Corso', 'Kevin Kaska']"
27997,0.0,"['Comedy', 'Music']",2.0212,1981-10-30,0.0,Shock Treatment,5.8,17.0,1981,0.0,Viernes,Octubre,"['Jessica Harper', 'Cliff DeYoung', ""Richard O'Brien"", 'Patricia Quinn', 'Charles Gray', 'Ruby Wax', 'Nell Campbell', 'Rik Mayall', 'Barry Humphries', 'Manning Redwood', 'Jeremy Newson', 'Betsy Brantley', 'Perry Bedden', 'Gary Shail', 'Barry Dennen', 'Gary Martin', 'Darlene Johnson']","[""Richard O'Brien"", 'Jim Sharman', 'Jim Sharman']"
20815,0.0,"['Drama', 'Science Fiction']",3.163613,1990-03-09,0.0,The Handmaid's Tale,5.8,31.0,1990,0.0,Viernes,Marzo,"['Natasha Richardson', 'Faye Dunaway', 'Robert Duvall', 'Aidan Quinn', 'Elizabeth McGovern', 'Victoria Tennant', 'Blanche Baker', 'Traci Lind', 'Kathryn Doby', 'Reiner Schöne', 'Gary Bullock']","['Colleen Atwood', 'David Ray', 'Volker Schlöndorff', 'Igor Luther', 'Ryuichi Sakamoto', 'Harold Pinter', 'Daniel Wilson', 'Margaret Atwood']"
52225,0.0,['Drama'],0.086291,2010-10-28,0.0,Majesty,6.0,1.0,2010,0.0,Jueves,Octubre,"['Carine Crutzen', 'Jeroen Willems', 'Gijs Naber', 'Hadewych Minis', 'Marcel Hensema', 'Eelco Smits', 'Ben Abelsma', 'Nettie Blanken', 'Hans Croiset', 'Alice Reys', 'Eline ten Camp', 'Stefan de Walle', 'Govert Hartog', 'Dave Mantel', 'Ariane van Vliet']","['Peter de Baan', 'Peter de Baan', 'Ger Beukenkamp', 'Gitta Kruisbrink']"
48880,0.0,"['Animation', 'Family']",0.005351,1985-12-17,0.0,The Life & Adventures of Santa Claus,7.0,2.0,1985,0.0,Martes,Diciembre,"['Earl Hammond', 'Earle Hyman', 'Larry Kenney', 'Lynne Lipton', 'Bob McFadden']","['Jules Bass', 'Arthur Rankin, Jr.']"
5156,133000.0,['Drama'],13.233136,1948-11-24,361712.0,Bicycle Thieves,8.0,404.0,1948,2.719639097744361,Miércoles,Noviembre,"['Lamberto Maggiorani', 'Enzo Staiola', 'Lianella Carell', 'Gino Saltamerenda', 'Vittorio Antonucci', 'Giulio Chiari', 'Elena Altieri', 'Carlo Jachino', 'Michele Sakara', 'Fausto Guerzoni', 'Giulio Battiferri', 'Sergio Leone', 'Mario Meniconi', 'Checco Rissone', 'Peppino Spadaro', 'Nando Bruno', 'Eolo Capritti', 'Memmo Carotenuto', 'Emma Druetti', 'Umberto Spadaro']","['Vittorio De Sica', 'Giuseppe Amato', 'Vittorio De Sica', 'Carlo Montuori', 'Eraldo Da Roma', 'Cesare Zavattini', 'Oreste Biancoli', ""Suso Cecchi d'Amico"", 'Vittorio De Sica', 'Luigi Bartolini', 'Adolfo Franci', 'Gerardo Guerrieri', 'Alessandro Cicognini', 'Antonio Traverso', 'Gherardo Gherardi', 'Nino Misiano', 'Umberto Scarpelli', 'Luisa Alessandri', 'Gerardo Guerrieri', 'Sergio Leone', 'Biagio Fiorelli', 'Bruno Brunacci', 'Mario Montuori', 'Willy Ferrero', 'Carlo Di Palma']"
181565,0.0,['Comedy'],1.26876,2013-03-30,0.0,Outing - Engaged by Mistake,4.9,18.0,2013,0.0,Sábado,Marzo,"['Nicolas Vaporidis', 'Massimo Ghini', 'Andrea Bosca', 'Claudia Potenza', 'Giulia Michelini', 'Riccardo Leonelli', 'Lorenzo Zurzolo']","['Matteo Vicino', 'Matteo Vicino', 'Andrea Iervolino', 'Roberto Cipullo']"
34506,0.0,"['Comedy', 'Documentary', 'TV Movie']",0.933868,1982-10-10,0.0,George Carlin: Carlin at Carnegie,7.1,8.0,1982,0.0,Domingo,Octubre,['George Carlin'],"['George Carlin', 'Steven J. Santos', 'Brenda Carlin', 'Jerry Hamza', 'Steve Zink']"
33582,0.0,['Drama'],0.878564,2009-10-20,0.0,Teenage Dirtbag,6.5,8.0,2009,0.0,Martes,Octubre,"['Scott Michael Foster', 'Noa Hegesh', 'Chris Ellis', 'Bethany D. Hart', 'Regina Crosby', 'Kyle Lupo']","['Regina Crosby', 'Regina Crosby', 'Regina Crosby', 'Seth Caplan', 'Chris Aagaard', 'Geno Lenardo']"
15876,0.0,"['Action', 'Adventure', 'Drama', 'History', 'Thriller', 'War']",3.583179,1957-12-25,0.0,The Enemy Below,7.2,46.0,1957,0.0,Miércoles,Diciembre,"['Robert Mitchum', 'Curd Jürgens', 'Theodore Bikel', 'Russell Collins', 'Kurt Kreuger', 'Frank Albertson', 'Biff Elliot', 'David Hedison']","['Wendell Mayes', 'Lyle R. Wheeler', 'Leigh Harline', 'Harold Rosson', 'Walter M. Scott', 'Dick Powell', 'Dick Powell', 'Charles Le Maire', 'Ben Nye', 'Stuart Gilmore', 'Fay Babcock', 'D.A. Rayner', 'Arthur Lueker', 'Albert Hogsett']"
29539,0.0,['Drama'],0.11622,1981-01-01,0.0,Emmanuelle in Soho,0.0,0.0,1981,0.0,Jueves,Enero,"['Angie Quick', 'Julie Lee', 'John M. East', 'Kevin Fraser', 'Gavin Clare', 'Timothy Blackstone', 'Geraldine Hooper', 'Anita Desmarais', 'Linzi Drew', 'Maria Harper']",['David Hughes']
73262,0.0,"['Horror', 'Science Fiction', 'Thriller']",4.778934,2011-09-20,0.0,Hell,5.7,76.0,2011,0.0,Martes,Septiembre,"['Hannah Herzsprung', 'Lars Eidinger', 'Stipe Erceg', 'Lisa Vicari', 'Angela Winkler', 'Yoann Blanc', 'Christoph Gaugler']","['An Dorthe Braker', 'Thomas Wöbke', 'Thomas Wöbke', 'Heike Lange', 'Roland Emmerich', 'Tim Fehlbaum', 'Tim Fehlbaum', 'Gabriele M. Walther', 'Oliver Kahl', 'Andreas Menn', 'Lorenz Dangel', 'Markus Förderer', 'Leonie Leuenberger']"
376386,0.0,['Documentary'],0.570859,2016-11-04,0.0,All These Sleepless Nights,7.0,5.0,2016,0.0,Viernes,Noviembre,"['Krzysztof Baginski', 'Michal Huszcza', 'Eva Lebuef', 'Adam Repucha', 'Kaja Kukuła', 'Małgorzata Piernik', 'Aleksandra Talacha', 'Natalia Atmańska']","['Lucas Ochoa', 'Michal Marczak', 'Michal Marczak', 'Dorota Wardęszkiewicz', 'Michał Marczak', 'Michał Marczak', 'Marta Golba', 'Julia Nottingham', 'Lubomir Grzelak', 'Katarzyna Szczerba']"
38145,0.0,['Comedy'],0.454925,1999-01-01,0.0,Robert Schimmel: Unprotected,8.5,2.0,1999,0.0,Viernes,Enero,['Robert Schimmel'],"['Rocco Urbisci', 'Robert Schimmel']"
15239,0.0,"['Science Fiction', 'Action', 'Comedy', 'Horror']",8.061088,1984-05-01,0.0,The Toxic Avenger,6.3,116.0,1984,0.0,Martes,Mayo,"['Mitch Cohen', 'Andree Maranda', 'Jennifer Prichard', 'Cindy Manion', 'Robert Prichard', 'Gary Schneider', 'Pat Ryan', 'Mark Torgl', 'Dick Martinsen', 'Chris Liano', 'Dan Snow', 'Doug Isbecque', 'Charles Lee Jr.', 'Patrick Kilpatrick', 'Larry Sulton', 'Michael Russo', 'Norma Pratt', 'Andrew Craig', 'Ryan Sexton', 'Sarabel Levinson', 'Al Pia', 'Reuben Guss', 'Kenneth Kessler', 'Barbara Gurskey', 'Rick Collins', 'Marisa Tomei']","['James A. Lebovitz', 'Lloyd Kaufman', 'Lloyd Kaufman', 'Lloyd Kaufman', 'Lloyd Kaufman', 'Michael Herz', 'Michael Herz', 'Brian Katkin', 'Richard W. Haines', 'Joe Ritter', 'Barry Shapiro', 'Jennifer Aspinall', 'Stacy Kelley', 'Rhonda Krafchin', 'Alexandra Mazur']"
8374,6000000.0,"['Action', 'Thriller', 'Crime']",12.457908,1999-01-22,30471.0,The Boondock Saints,7.2,848.0,1999,0.0050785,Viernes,Enero,"['Willem Dafoe', 'Norman Reedus', 'Sean Patrick Flanery', 'David Della Rocco', 'David Ferry', 'Brian Mahoney', 'Billy Connolly', 'Carlo Rota', 'Ron Jeremy', 'Bob Marley', 'Richard Fitzpatrick', 'Robert Pemberton', 'Dot Jones', 'Markus Parilo', 'Jeffrey R. Smith']","['Troy Duffy', 'Chris Brinker', 'Robert N. Fried', 'Elie Samaha', 'Lloyd Segan', 'Adam Kane', 'Bill DeRonde', 'Troy Duffy', 'Ashok Amritraj', 'Andrew Stevens', 'Lora Kennedy', 'Robert de Vico', 'Jeff Danna', 'Craig Lathrop', 'Joyce Anne Gilstrap', 'Mary E. McLeod']"
92737,0.0,['Thriller'],0.038051,1995-12-26,0.0,Under the Gun,7.0,1.0,1995,0.0,Martes,Diciembre,"['Richard Norton', 'Kathy Long', 'Jane Badler']",['Matthew George']
157058,0.0,['Comedy'],1.864324,2013-01-14,0.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28.0,2013,0.0,Lunes,Enero,"['Kathryn Fiore', 'Flip Schultz', 'Olivia Alexander', 'Arturo del Puerto', 'Danny Woodburn', 'French Stewart', 'Peter Gilroy', 'Tyler Phillips', 'Stephen Kramer Glickman', 'Rebecca Ann Johnson', 'Heidi Kramer', 'Ryan Slater']","['Craig Moss', 'Craig Moss']"
12450,0.0,"['Action', 'Adventure']",2.532525,2004-06-06,0.0,King Solomon's Mines,5.2,21.0,2004,0.0,Domingo,Junio,"['Patrick Swayze', 'Alison Doody', 'Roy Marsden', 'John Standing', 'Sidede Onyulo', 'Gavin Hood', 'Ian Roberts', 'Nick Boraine', 'Langley Kirkwood', 'Robert Whitehead']","['Steve Boyum', 'H. Rider Haggard', 'Steven H. Berman', 'Steven H. Berman', 'Adam Armus', 'Nora Kay Foster', 'Robert Halmi Jr.', 'Larry Levinson', 'Russell D. Markowitz', 'Mark Kilian', 'Daniel Licht', 'William Wages', 'Craig Bassett', 'Gillian Hawser', 'Matthew Lessall', 'Tom Hannam', 'Lisa Hart', 'Tracy Moseley', 'Kevin Adcock', 'Henrik Fett', 'Gaelene Lithgow', 'Leonie Roberts', 'Lorna Bennet', 'Lance Peters', 'Sue Michael', 'Diana Cilliers']"
40214,0.0,"['Action', 'Adventure', 'Romance']",1.290506,1941-12-01,0.0,Tarzan's Secret Treasure,5.5,13.0,1941,0.0,Lunes,Diciembre,"['Johnny Weissmuller', ""Maureen O'Sullivan"", 'Johnny Sheffield', 'Reginald Owen', 'Barry Fitzgerald', 'Tom Conway', 'Philip Dorn', 'Cordell Hickman']","['Edgar Rice Burroughs', 'Myles Connolly', 'Richard Thorpe', 'Paul Gangelin']"
16988,0.0,['Drama'],0.868266,2008-01-25,0.0,How She Move,3.0,6.0,2008,0.0,Viernes,Enero,"['Rutina Wesley', 'Dwain Murphy', 'Boyd Banks', 'Clé Bennett', 'Nina Dobrev', 'Tristan D. Lalla', 'Shawn Desman', ""Romina D'Ugo""]","['Stephanie Gorin', 'Kim Coleman', 'Ian Iqbal Rashid', 'Susan Maggi', 'Brent Barclay', 'Annemarie Morais', 'Jennifer Kawaja', 'Julia Sereny', 'Lisa Burling', 'André Pienaar', 'Kimberley Ann Rush']"
166007,0.0,"['Comedy', 'Music', 'Romance']",0.20999,1930-09-05,0.0,Love in the Rough,0.0,1.0,1930,0.0,Viernes,Septiembre,"['Robert Montgomery', 'Dorothy Jordan', 'Benny Rubin', 'J.C. Nugent', 'Penny Singleton', 'Tyrell Davis', 'Harry Burns', 'Allan Lane', 'Catherine Moylan', 'Edwards Davis', 'Roscoe Ates', 'Clarence Wilson']","['Joseph Farnham', 'Charles Reisner', 'Robert E. Hopkins', 'Vincent Lawrence', 'Sarah Y. Mason']"
143747,0.0,['Western'],0.634857,1966-12-18,0.0,"$1,000 on the Black",6.0,2.0,1966,0.0,Domingo,Diciembre,"['Anthony Steffen', 'Gianni Garko', 'Erika Blanc', 'Franco Fantasia', 'Sieghardt Rupp', 'Angelica Ott', 'Daniela Igliozzi', 'Fortunato Arena', 'Salvatore Borghese', 'Carla Calò', ""Carlo D'Angelo"", 'Mario Dionisi']","['Mario Siciliano', 'Rolf Olsen', 'Ernesto Gastaldi', 'Antonio Morelli', 'Vittorio Salerno', 'Alberto Cardone', 'Amedeo Mellone', 'Gino Santini', 'Romeo Ciatti', 'Michele Lacerenza']"
157424,0.0,['Horror'],10.118928,2014-02-05,0.0,Cabin Fever: Patient Zero,4.7,88.0,2014,0.0,Miércoles,Febrero,"['Sean Astin', 'Jillian Murray', 'Currie Graham', 'Ryan Donowho', 'Brando Eaton', 'Mitch Ryan', 'Solly Duran', 'Lydia Hearst', 'Claudette Lali', ""Juan 'Papo' Bancalari""]","['Linda Burton', 'Evan Astrowsky', 'Jake Wade Wall', 'Michael P. Mason', 'Kaare Andrews', 'Stirling Bancroft ', 'Vincent J. Guastini', 'Norm Li', 'Norm Li', 'Kevin Riepl', 'Chadwick Struck', 'Jaime Pina', 'Edna Lerebours', 'Gina Terc', 'Jasbinder Singh Mann', 'Francisco Adolfo Valdez', 'Miguel Fernandez', 'Hector Dario Gutierrez', 'Ricardo Folch', 'Sarah Schultz', 'Brendan Hawkins', 'Brendan Hawkins', 'Christian Dwiggins', 'Christian Dwiggins', 'Ianna Miolan Cruz', 'Gage Hubbard', 'Alfredo Melendez', 'Patricia Franco Estévez', 'Reynaldo Bisono']"
191824,0.0,"['Crime', 'Drama', 'Romance']",6.620285,2013-06-21,0.0,Rushlights,4.6,18.0,2013,0.0,Viernes,Junio,"['Beau Bridges', 'Aidan Quinn', 'Josh Henderson', 'Haley Webb', 'Jordan Bridges', 'Lorna Raver', 'Joel McKinnon Miller']","['Antoni Stutz', 'Antoni Stutz', 'Ashley Scott Meyers']"
22059,1500000.0,"['Action', 'Science Fiction', 'Adventure']",6.114738,1994-01-01,0.0,The Fantastic Four,5.2,39.0,1994,0.0,Sábado,Enero,"['Alex Hyde-White', 'Jay Underwood', 'Rebecca Staab', 'Michael Bailey Smith', 'Joseph Culp', 'Carl Ciarfalio', 'Ian Trigger', 'George Gaynes', 'Kat Green', 'Chuck Butto', 'Annie Gagen', 'Howard Shangraw', 'David Keith Miller', 'Robert Alan Beuth', 'Patrick Richwood']","['Roger Corman', 'Stan Lee', 'Jack Kirby', 'David Wurst', 'Eric Wurst', 'Kevin Rock', 'Craig J. Nevius', 'Oley Sassone', 'Steven Rabiner', 'Mark Parry']"
2140,25000000.0,"['Action', 'Crime', 'Thriller']",7.637345,2001-07-06,64437847.0,Kiss of the Dragon,6.4,304.0,2001,2.57751388,Viernes,Julio,"['Jet Li', 'Bridget Fonda', 'Tchéky Karyo', 'Max Ryan', 'Ric Young', 'Burt Kwouk', 'Laurence Ashley', 'Cyril Raffaelli', 'Didier Azoulay', 'John Forgeham', 'Paul Barrett', 'Kentaro', 'Colin Prince', 'Vincent Glo', 'Vincent Wong', 'Claude Brécourt']","['Chris Nahon', 'Luc Besson', 'Robert Mark Kamen', 'Luc Besson', 'Steve Chasman', 'Happy Walters', 'Craig Armstrong', 'Chino XL', 'Thierry Arbogast', 'Marco Cavé', 'Franck Baldino', 'Gaëlle Barenton', 'Hélène Chéruy', 'Max Morel', 'Jacques Bufnoir', 'Pierre Bechir', 'Annie Thiellement']"
37721,0.0,"['Comedy', 'Drama']",6.756741,2009-04-23,0.0,Accidents Happen,6.2,22.0,2009,0.0,Jueves,Abril,"['Geena Davis', 'Harrison Gilbertson', 'Harry Cook', 'Joel Tobeck', 'Wendy Playfair', 'Sebastian Gregory ', 'Sarah Woods', 'Morgan Griffin', 'Troy Planet', 'Tiny Post', 'Viva Bianca', 'Rebecca Massey', 'Katrina Retallick', 'Jayden Hall']","['Andrew Lancaster', 'Brian Carbee']"
26958,0.0,['Horror'],4.139393,1994-09-21,0.0,Puppet Master 5: The Final Chapter,4.2,19.0,1994,0.0,Miércoles,Septiembre,"['Gordon Currie', 'Chandra West', 'Ian Ogilvy', 'Teresa Hill', 'Guy Rolfe', 'Nicholas Guest', 'Willard E. Pugh', 'Diane McBain', 'Duane Whitaker', 'Kaz Garas', 'Clu Gulager', 'Harri James', ""Ron O'Neal""]","['Jeff Burr', 'Steven E. Carr', 'Jo Duffy', 'Todd Henschell', 'Douglas Aarniokoski', 'Keith S. Payson', 'Charles Band', 'Adolfo Bartoli', 'Margeret-Anne Smith', 'Milo', 'Joel Fletcher']"
